SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,DATE
500002,ABB LTD.    ,A ,Q,1518.0,1600.0,1493.85,1576.5,1571.0,1501.5,2757,28890,44705265.0,,2021-05-27
500003,AEGIS LOGIS ,A ,Q,353.0,362.0,350.8,359.75,360.9,346.7,877,27280,9765783.0,,2021-05-27
500008,AMAR RAJA BA,A ,Q,744.7,744.7,735.05,737.7,737.7,742.3,10897,199465,147200671.0,,2021-05-27
500009,A.SARABHAI  ,X ,Q,63.8,63.8,63.8,63.8,63.8,60.8,1692,585250,37338950.0,,2021-05-27
500010,HDFC        ,A ,Q,2583.0,2583.0,2488.55,2507.0,2507.0,2568.0,14851,174566,441097485.0,,2021-05-27
500012,ANDHRA PETRO,X ,Q,76.5,78.3,75.9,76.5,76.5,75.5,788,315405,24377299.0,,2021-05-27
500013,ANSAL INFRAS,B ,Q,6.42,6.44,6.21,6.43,6.43,6.14,227,243882,1563196.0,,2021-05-27
500014,UTIQUE      ,X ,Q,2.9,3.03,2.87,3.01,3.0,2.89,88,36352,108250.0,,2021-05-27
500016,ARUNAHTEL   ,XT,Q,11.53,11.53,11.53,11.53,11.53,10.99,20,6568,75729.0,,2021-05-27
500020,BOM DYEING  ,A ,Q,84.6,84.75,80.8,81.4,81.4,84.15,3180,453236,37578735.0,,2021-05-27
500023,ASIANHOTNR  ,B ,Q,81.35,82.0,73.0,78.05,76.95,79.4,480,33107,2462257.0,,2021-05-27
500027,ATUL LTD.   ,A ,Q,8650.0,8650.0,8364.0,8510.1,8510.1,8620.75,407,947,8122547.0,,2021-05-27
500028,ATV PROJECTS,XT,Q,6.21,6.34,6.08,6.26,6.34,6.37,100,44599,275168.0,,2021-05-27
500031,BAJAJ ELECT.,A ,Q,1103.65,1130.0,1084.35,1097.65,1100.1,1091.55,895,8712,9565352.0,,2021-05-27
500032,BAJAJHIND   ,A ,Q,11.55,11.66,11.19,11.29,11.29,11.51,2264,1168208,13222965.0,,2021-05-27
500033,FORCE MOTR  ,A ,Q,1251.0,1273.0,1246.95,1255.4,1255.4,1261.45,379,3506,4430108.0,,2021-05-27
500034,BAJFINANCE  ,A ,Q,5775.35,5782.95,5652.0,5683.3,5683.3,5771.65,11685,84964,484029740.0,,2021-05-27
500038,BALRAM.CHINI,A ,Q,299.4,307.55,291.8,304.3,304.3,296.4,6265,179937,53850713.0,,2021-05-27
500039,BANCO PROD. ,B ,Q,167.0,168.45,163.05,165.05,165.05,165.75,988,30599,5080532.0,,2021-05-27
500040,CENTURY TEXT,A ,Q,509.0,521.4,508.7,510.45,511.0,512.75,1686,38823,19999013.0,,2021-05-27
500041,BANNARI AMAN,A ,Q,1714.6,1717.0,1673.4,1700.0,1700.75,1706.95,145,2248,3816095.0,,2021-05-27
500042,BASF INDIA  ,A ,Q,2328.05,2406.9,2326.65,2373.85,2360.45,2342.45,1187,7155,16897221.0,,2021-05-27
500043,BATA INDIA  ,A ,Q,1540.0,1559.4,1528.95,1546.2,1546.2,1535.6,3580,62353,96450121.0,,2021-05-27
500048,BEML LTD    ,A ,Q,1313.65,1333.8,1305.95,1319.4,1318.5,1311.2,2651,67622,89426532.0,,2021-05-27
500049,BHARAT ELECT,A ,Q,150.85,150.9,142.15,148.0,148.0,149.85,10698,1688130,250391062.0,,2021-05-27
500052,BHANSALI ENG,A ,Q,162.4,163.9,159.55,160.45,159.7,161.15,1772,185383,30014464.0,,2021-05-27
500055,TATASTLBSL  ,B ,Q,96.5,96.95,94.4,94.95,94.95,96.55,12985,1448972,138162187.0,,2021-05-27
500058,BIHAR SPONGE,XT,Q,5.95,5.95,5.95,5.95,5.95,5.84,23,14213,84567.0,,2021-05-27
500060,BIRLACABLE  ,B ,Q,77.0,78.5,74.2,75.3,75.4,76.25,348,5292,407215.0,,2021-05-27
500067,BLUE STAR   ,A ,Q,810.05,844.0,810.05,835.4,835.4,808.4,1931,22366,18574943.0,,2021-05-27
500068,DISA INDIA  ,X ,Q,4547.95,4547.95,4450.05,4476.25,4495.0,4489.25,34,133,597473.0,,2021-05-27
500069,BNK CAPITAL ,XT,Q,192.55,194.9,192.55,194.75,194.9,194.4,13,3455,670926.0,,2021-05-27
