security code,security name,revenue,income,expenditure,profit,eps,year,quartile
532515,TVTODAY,464.20,507.90,-97.40,53.50,0.92,2007,3
532515,TVTODAY,693.70,747.50,-120.80,166.80,2.88,2007,4
532515,TVTODAY,637.50,702.20,-137.90,135.10,2.33,2008,1
532515,TVTODAY,641.40,686.47,-162.79,91.78,1.58,2008,2
532515,TVTODAY,668.92,707.00,-175.80,75.77,1.31,2008,3
532515,TVTODAY,652.66,73.42,-168.18,86.73,1.50,2008,4
532515,TVTODAY,536.92,5.12,-168.55,81.22,1.40,2009,1
532515,TVTODAY,710.41,710.41,-139.10,166.44,,2009,2
532515,TVTODAY,645.45,645.45,-152.03,106.12,1.84,2009,3
532515,TVTODAY,703.58,131.45,-146.57,136.92,2.36,2009,4
532515,TVTODAY,788.71,788.71,-165.21,-100.85,-1.74,2010,1
532515,TVTODAY,650.08,1.89,-197.99,10.08,0.22,2010,2
532515,TVTODAY,603.07,-121.38,-211.24,-75.89,-1.31,2010,3
532515,TVTODAY,835.99,835.99,-213.77,94.98,1.64,2010,4
532515,TVTODAY,843.47,108.23,-219.65,95.03,1.64,2011,1
532515,TVTODAY,703.70,-9.64,-205.60,-2.82,-0.05,2011,2
532515,TVTODAY,708.16,-17.97,-223.76,-0.85,-0.01,2011,3
532515,TVTODAY,786.79,44.04,-215.28,35.50,0.60,2011,4
532515,TVTODAY,884.59,883.60,-225.18,73.33,1.23,2012,1
532515,TVTODAY,706.43,705.75,-218.12,-3.51,-0.06,2012,2
532515,TVTODAY,673.16,672.75,-149.61,-91.54,-1.54,2012,3
532515,TVTODAY,904.37,903.73,-133.58,153.53,2.58,2012,4
532515,TVTODAY,842.71,842.19,-148.97,63.58,1.07,2013,1
532515,TVTODAY,889.04,888.45,-126.12,119.84,2.02,2013,2
532515,TVTODAY,917.06,914.55,-132.42,128.34,2.16,2013,3
532515,TVTODAY,1114.22,1109.43,-154.78,206.46,3.47,2013,4
532515,TVTODAY,974.12,969.39,-192.74,158.54,2.67,2014,1
532515,TVTODAY,1370.10,1365.35,-174.29,327.94,5.51,2014,2
532515,TVTODAY,1116.88,1112.55,-180.93,132.06,2.22,2014,3
532515,TVTODAY,1317.25,1311.57,-163.99,263.45,4.42,2014,4
532515,TVTODAY,1145.35,1141.52,-255.34,86.89,1.46,2015,1
532515,TVTODAY,1271.13,1267.93,-141.33,179.58,3.01,2015,2
532515,TVTODAY,1270.37,1264.20,-207.05,243.17,4.08,2015,3
532515,TVTODAY,1496.72,1486.89,-180.23,369.01,6.19,2015,4
532515,TVTODAY,1421.90,1402.40,-266.30,151.28,2.54,2016,1
532515,TVTODAY,1369.45,1364.79,-168.17,223.85,3.75,2016,2
532515,TVTODAY,1322.71,1317.50,-166.21,226.05,3.78,2016,3
532515,TVTODAY,1408.83,1402.87,-202.74,263.20,4.41,2016,4
532515,TVTODAY,1647.36,1710.36,-626.45,365.75,6.15,2017,1
532515,TVTODAY,1510.70,1563.75,-391.08,193.90,3.25,2017,2
532515,TVTODAY,1443.53,1497.37,-431.85,296.49,4.97,2017,3
532515,TVTODAY,1735.89,1791.33,-568.47,357.28,5.99,2017,4
532515,TVTODAY,1811.48,1893.50,-627.62,326.18,5.47,2018,1
532515,TVTODAY,1818.85,1893.48,-487.08,409.90,6.87,2018,2
532515,TVTODAY,1632.88,1715.95,-523.81,295.04,4.95,2018,3
532515,TVTODAY,1994.28,2059.91,-626.46,391.94,6.57,2018,4
532515,TVTODAY,1656.51,1806.13,-619.75,202.16,3.38,2019,1
532515,TVTODAY,2452.06,2595.67,-751.97,510.48,8.56,2019,2
532515,TVTODAY,1804.50,1930.42,-667.09,236.95,3.97,2019,3
532515,TVTODAY,2224.97,2305.63,-741.03,381.82,6.40,2019,4
532515,TVTODAY,2082.17,2163.93,-771.93,292.40,4.90,2020,1
532515,TVTODAY,1676.80,1754.50,-605.30,127.70,2.14,2020,2
532515,TVTODAY,1767.10,1879.60,-573.20,274.00,4.59,2020,3
532515,TVTODAY,2235.90,2325.00,-668.60,548.30,9.19,2020,4
